[DEBUG] 2020-12-16 08:16:45.034 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-12-16 08:16:45.045 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-12-16 08:16:45.049 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-12-16 08:16:45.146 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-12-16 08:16:45.148 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-12-16 08:16:45.407 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-12-16 08:16:45.408 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-12-16 08:16:45.420 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-12-16 08:16:45.812 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-12-16 08:16:45.845 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-12-16 08:16:45.846 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-12-16 08:16:45.867 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-12-16 08:16:45.915 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@3ed03652
[DEBUG] 2020-12-16 08:16:45.916 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@3ed03652
[DEBUG] 2020-12-16 08:16:45.918 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@3ed03652
[DEBUG] 2020-12-16 08:16:45.919 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@3681037
[DEBUG] 2020-12-16 08:16:45.919 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@5eed2d86
[DEBUG] 2020-12-16 08:16:45.919 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@7808f638
[DEBUG] 2020-12-16 08:16:45.925 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@73fc518f
[DEBUG] 2020-12-16 08:16:45.925 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@73fc518f
[DEBUG] 2020-12-16 08:16:45.925 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@73fc518f
[DEBUG] 2020-12-16 08:16:45.927 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@2cc03cd1
[DEBUG] 2020-12-16 08:16:45.927 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@2cc03cd1
[DEBUG] 2020-12-16 08:16:45.927 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@2cc03cd1
[DEBUG] 2020-12-16 08:16:45.929 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@21e20ad5
[DEBUG] 2020-12-16 08:16:45.929 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@21e20ad5
[DEBUG] 2020-12-16 08:16:45.930 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@21e20ad5
[DEBUG] 2020-12-16 08:16:45.931 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@2650f79
[DEBUG] 2020-12-16 08:16:45.931 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@2650f79
[DEBUG] 2020-12-16 08:16:45.932 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@2650f79
[DEBUG] 2020-12-16 08:16:45.933 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@7a0f244f
[DEBUG] 2020-12-16 08:16:45.936 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@7a0f244f
[DEBUG] 2020-12-16 08:16:45.937 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@7a0f244f
[DEBUG] 2020-12-16 08:16:45.937 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@27a2a089
[DEBUG] 2020-12-16 08:16:45.937 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@27a2a089
[DEBUG] 2020-12-16 08:16:45.938 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@27a2a089
[DEBUG] 2020-12-16 08:16:45.939 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@5ac6c4f2
[DEBUG] 2020-12-16 08:16:45.939 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@5ac6c4f2
[DEBUG] 2020-12-16 08:16:45.939 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@5ac6c4f2
[DEBUG] 2020-12-16 08:16:45.940 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@78525ef9
[DEBUG] 2020-12-16 08:16:45.940 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@78525ef9
[DEBUG] 2020-12-16 08:16:45.941 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@350a94ce
[DEBUG] 2020-12-16 08:16:45.941 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@350a94ce
[DEBUG] 2020-12-16 08:16:45.941 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@5fbdc49b
[DEBUG] 2020-12-16 08:16:45.941 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@5fbdc49b
[DEBUG] 2020-12-16 08:16:45.942 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@7be3a9ce
[DEBUG] 2020-12-16 08:16:45.942 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@4e1459ea
[DEBUG] 2020-12-16 08:16:45.942 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@57c47a9e
[DEBUG] 2020-12-16 08:16:45.942 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@57c47a9e
[DEBUG] 2020-12-16 08:16:45.947 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@52d6cd34
[DEBUG] 2020-12-16 08:16:45.947 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@52d6cd34
[DEBUG] 2020-12-16 08:16:45.959 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@28c86134
[DEBUG] 2020-12-16 08:16:45.959 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@28c86134
[DEBUG] 2020-12-16 08:16:45.960 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@7be71476
[DEBUG] 2020-12-16 08:16:45.960 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@7be71476
[DEBUG] 2020-12-16 08:16:45.961 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@154bd49b
[DEBUG] 2020-12-16 08:16:45.961 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@154bd49b
[DEBUG] 2020-12-16 08:16:45.963 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@2dd8239
[DEBUG] 2020-12-16 08:16:45.963 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@2dd8239
[DEBUG] 2020-12-16 08:16:45.964 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@3f92a84e
[DEBUG] 2020-12-16 08:16:45.964 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@3f92a84e
[DEBUG] 2020-12-16 08:16:45.967 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@5fcfca62
[DEBUG] 2020-12-16 08:16:45.971 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@5fcfca62
[DEBUG] 2020-12-16 08:16:45.972 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@5b051a5c
[DEBUG] 2020-12-16 08:16:45.972 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@5b051a5c
[DEBUG] 2020-12-16 08:16:45.973 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@fabb651
[DEBUG] 2020-12-16 08:16:45.973 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@fabb651
[DEBUG] 2020-12-16 08:16:45.975 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@1a87b51
[DEBUG] 2020-12-16 08:16:45.975 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@1a87b51
[DEBUG] 2020-12-16 08:16:45.977 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@2a066689
[DEBUG] 2020-12-16 08:16:45.977 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@2a066689
[DEBUG] 2020-12-16 08:16:45.977 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@2a066689
[DEBUG] 2020-12-16 08:16:45.978 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@74294c1a
[DEBUG] 2020-12-16 08:16:45.978 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@74dbb1ee
[DEBUG] 2020-12-16 08:16:45.981 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@74dbb1ee
[DEBUG] 2020-12-16 08:16:45.981 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@74dbb1ee
[DEBUG] 2020-12-16 08:16:45.982 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@17a703f5
[DEBUG] 2020-12-16 08:16:45.983 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@65f2f9b0
[DEBUG] 2020-12-16 08:16:45.983 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@65f2f9b0
[DEBUG] 2020-12-16 08:16:45.984 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@38fc5554
[DEBUG] 2020-12-16 08:16:45.984 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@38fc5554
[DEBUG] 2020-12-16 08:16:45.985 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@4d1f1ff5
[DEBUG] 2020-12-16 08:16:45.986 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@4d1f1ff5
[DEBUG] 2020-12-16 08:16:45.987 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@5477a1ca
[DEBUG] 2020-12-16 08:16:45.988 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@5477a1ca
[DEBUG] 2020-12-16 08:16:45.989 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@23eff5d1
[DEBUG] 2020-12-16 08:16:45.989 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@23eff5d1
[DEBUG] 2020-12-16 08:16:45.989 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@7d199c68
[DEBUG] 2020-12-16 08:16:45.994 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@5d5160e6
[DEBUG] 2020-12-16 08:16:45.994 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@5d5160e6
[DEBUG] 2020-12-16 08:16:45.994 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@5d5160e6
[DEBUG] 2020-12-16 08:16:45.995 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@59901c4d
[DEBUG] 2020-12-16 08:16:45.996 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@59901c4d
[DEBUG] 2020-12-16 08:16:45.999 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@59901c4d
[DEBUG] 2020-12-16 08:16:46.000 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@47af099e
[DEBUG] 2020-12-16 08:16:46.004 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@2c8662ac
